,text
2788,"Thoughts, prayers, and well wishes go out to @BorisJohnson, the Prime Minister of the United Kingdom as he battles coronavirus.  

Boris has been a good friend for many years and I hope has a quick and complete recovery. 

🇺🇸🇬🇧"
2789,"@henrymcmaster I’m confident that if all of us abide by this order it will greatly reduce the spread of the virus and save lives.  

At this time, limiting travel, social distancing, and practicing good hygiene is our best way to fight back against the spread of the virus"
2790,"I totally support Governor @henrymcmaster's decision to issue a shelter-in-place order.  

This is a logical extension of the previous preventative measures enacted by the Governor. https://t.co/niUWbY74uA"
2791,"@DeptVetAffairs This will increase ICU and bed capacity and will make available to our hardest hit communities the talented doctors, nurses, and medical professionals in our VA clinics."
2792,Great decision by Trump Administration to make @DeptVetAffairs hospitals available to states and cities hard-hit by coronavirus. https://t.co/JfkNBt8ETJ
2793,"Speaking with @marthamaccallum tonight at 7:00 pm on Fox News about the need to close China’s Wet Markets

As Dr. Fauci said, “It boggles my mind how when we have so many diseases that emanate out of that unusual human-animal interface, that we don't just shut it down.”"
2794,"Dr. Fauci, Lindsey Graham say China should close wet markets | The Sacramento Bee https://t.co/ND5JoOqint"
2795,"Great job in getting the cruise ship docked and the passengers off.  

I appreciate President Trump’s leadership on this humanitarian crisis and Governor DeSantis for finding solutions.  

Florida did the right thing. 
 
https://t.co/bZ1VgaqNhA"
2796,"Starting today, small businesses can apply for forgivable loans under the #PaycheckProtectionProgram to keep employees working and businesses open. 

https://t.co/kbmagLsjf1"
2797,"Couldn’t agree more!

Dr. Fauci is right on the money.

https://t.co/45Xy3CNtDz"
2798,Hope my Republican and Democratic Senate colleagues will sign onto my letter to the Chinese Ambassador to the U.S. urging the immediate closure of these wet markets for the safety of the world at large.
2799,Bringing wild and exotic animals to open markets to interact with humans and other food supplies is both crazy and dangerous.
2800,"Just spoke with Dr. Fauci on a conference call about China's decision to reopen their wet markets. 

He emphatically stated this was a crazy decision by China which puts the world's health at risk."
2801,"There are 1,700 restaurants and bars in Myrtle Beach. I discussed what we’ve done to help South Carolina small businesses with @WBTWNews13 yesterday. https://t.co/AhMKHUKbJn"
2802,We should restore 100% of their wages while at the same time not undercutting hiring and the efforts of small businesses to retain their employees. All hands on deck approach.
2803,We must get enhanced benefits out to millions of Americans who have been laid off due to coronavirus containment. Need ‘Manhattan Project’ approach to modernizing state unemployment systems so checks can flow to help workers.
2804,New unemployment numbers present great challenges to the individuals who are out of work —through no fault of their own — and our state unemployment systems.
2805,"Just finished a TeleTown Hall, sponsored by AARP South Carolina, with @WhipClyburn.  

Took questions about the CARE ACT and how Social Security recipients and senior citizens will benefit from the passage of this important legislation.

LISTEN:
https://t.co/8xUEt3v3RD"
2806,"Completely support President @realDonaldTrump's warning Iran to not attack American forces in Iraq through their Shiite militia proxies. 

If Iranians push attacks against US forces, the US should – as President Trump noted - respond in kind. https://t.co/FsSuaV5Zcb"
2807,"Speaking with Brian @kilmeade this morning at 11:30 am on Fox News Radio about the latest on coronavirus and the next steps forward. 

LISTEN LIVE:
https://t.co/KdsTo1svIt"
2808,"Spoke with @WSPA7 yesterday about the SC Executive Order saying non-essential, close-contact businesses, venues and activities are suspended, projections about the spread of the virus in the state and testing for coronavirus.

WATCH:
https://t.co/dpOpK8M8z4"
2809,Must be ‘All In’ when it comes to saving lives.
2810,"For next 30 days we should be ‘All In ‘ on containment and mitigation.  Could save tens of thousands of lives.  

▶️ Time to consider a national shelter in place.  

▶️ Time to consider limiting or banning domestic and international air travel for next 30 days."
2811,"Just saw that tomorrow there are still direct flights from:

📌 Detroit - New York
📌 New Orleans - New York
📌 New Orleans - Detroit

Does this make sense in terms of aggressive containment?"
2812,"Speaking with @seanhannity tonight at 9:20 pm on Fox News about the latest on coronavirus and more.

Tune in!"
2813,"With so much happening, it’s easy to forget that the 2020 campaign is still going on. If you’re able, would you consider giving a small donation to help me spread my common-sense conservative message? https://t.co/ZIQ6NcYwgN https://t.co/YG8aUnRqXz"
2814,"Peter is an outstanding choice and I am confident he will do everything in his power to keep South Carolina safe. 

I look forward to his confirmation by the U.S. Senate."
2815,I am very pleased that Peter McCoy is now interim U.S. Attorney for South Carolina and I appreciate Attorney General Barr appointing him. https://t.co/kGGOHi6tVi
2816,"2️⃣ Under the law passed,  people will actually be receiving more in unemployment benefits than their actual wages.

We need to get unemployment checks out the door, make people whole, and make it so hiring additional people is not impossible."
2817,"The President has rightly said this is unacceptable and is willing to call Congress back to fix the problem.

There are two major problems today:

1️⃣. It takes too long to get a check."
2818,"Music to my ears to hear the President call out a broken unemployment compensation system.

We are being told it could take over a month to start to get unemployment checks - administered by the states - flowing for the millions who have lost jobs through no fault of their own."
2819,"We need to continue being aggressive on mitigation policies until we get more tests in real-time to make better decisions about what parts of the country to open up.

Hopefully when it gets warmer that will slow the spread of the virus."
2820,"Good call by President @realDonaldTrump to continue social distancing policies through the end of April.  

https://t.co/p0xOJpOIPN"
2821,"📺📌📺📌📺

Speaking with @MariaBartiromo this morning at 10:30 am on Fox News Channel.

Tune in!"
2822,RT @MariaBartiromo: See you tomorrow ⁦@SundayFutures⁩ ⁦@FoxNews⁩ 10am et ⁦@GOPLeader⁩ ⁦@TomCottonAR⁩ ⁦@LindseyGrahamSC⁩ ⁦@SenJohnKennedy⁩ ⁦…
2823,"All my love, prayers and support to Carolyn and the entire Coburn clan.  

I look forward to celebrating Tom’s life in the days to come."
2824,"Very, very sad to hear the passing of my dear friend Tom Coburn. 

He was truly 'Mr. Smith goes to Washington.'

Very glad his suffering is over and he is now with the Lord.  

Tom was a great senator, a terrific husband and father, and a dear friend. 

https://t.co/JircMdFFOu"
2825,"Thinking of @JoeCunninghamSC and his entire family during these trying times.  Thoughts and prayers for a quick recovery.
 
We are ALL in this together!
🇺🇸🇺🇸🇺🇸 https://t.co/iYFutP6pxS"
2826,"It’s official: Today, I filed paperwork to appear on the ballot as a Republican candidate for U.S. Senate! Will you stand with me? Click here: https://t.co/pCFcdI9Yqa https://t.co/bOgYSSJ4WT"
2827,"Press conference at 4:00 pm with Governor @henrymcmaster, @SenatorTimScott,  and South Carolina state officials about the latest on #COVID19 via @SCETV.

WATCH:
https://t.co/pJ4WgnYTae"
2828,We'll be getting started in just a few minutes! Join us at https://t.co/uP8SJgAWd5. https://t.co/7DQuNNav3f
2829,Graham Asks Governors to Help Fix Coronavirus Unemployment Loophole https://t.co/KV0tI3caOT
2830,Working after the coronavirus: Congress gives workers more to stay at home than some employers pay. https://t.co/RBILYZsLW5
2831,Join me this afternoon on my Facebook page for a live Town Hall! https://t.co/KviJJhq40u
2832,Speaking with @seanhannity in just a few minutes about the status of the Senate economic stimulus bill.
2833,"This proposal will make it hard for our employers to maintain their workforce, particularly in the area of healthcare, thus, significantly delaying the economic recovery and impairing our health and safety.

Simple Fix: Cap unemployment benefits at full salary before the crisis."
2834,"Only in Senator @BernieSanders world does it make sense to pay people more NOT to work than TO work. 

I am all for making peoples salaries whole.  However, I am not for increasing people’s salary through the unemployment insurance system. https://t.co/Kc3JfB42TX"
2835,"Speaking with @seanhannity in just a few minutes.

LISTEN LIVE:
https://t.co/vt8JIpE4wL"
2836,"2:00 PM Press Conference

WATCH ONLINE:
https://t.co/ph9QX2QR86"
2837,"2:00 PM Press Conference in the Radio-TV gallery.

Senators Tim Scott, Rick Scott, Ben Sasse, and others."
2838,"I've been called by two good friends on the Democratic side  wanting more money. 

There is a TON of money in this bill for people who need it.  

But what we are doing now is every special interest is trying to get a little bit more.

End the negotiations. https://t.co/1zPpXYMCx3"
2839,RT @guypbenson: Good line from @LindseyGrahamSC. This is truly ridiculous. Drop the extra demands and pass the damn thing. Another crucial…
2840,"People are out of work, they need a paycheck.  They need to have burdens taken off them.

Doctors and nurses are under siege, they need medical supplies.

There is no good reason left to deny the American people the relief they need.

Enough already. Pass the damn bill! https://t.co/jN03xD11j1"
